chrom,start,end,region,panel
chr20,26189426,26189427,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189437,26189438,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189448,26189449,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189466,26189467,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189474,26189475,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189484,26189485,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189510,26189511,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189531,26189532,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189555,26189556,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189562,26189563,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189569,26189570,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189578,26189579,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189587,26189588,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189595,26189596,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189648,26189649,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189652,26189653,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189665,26189666,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189669,26189670,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189671,26189672,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189680,26189681,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189687,26189688,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189696,26189697,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189700,26189701,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189706,26189707,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189724,26189725,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189748,26189749,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189756,26189757,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189786,26189787,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189802,26189803,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189806,26189807,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189810,26189811,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189821,26189822,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189832,26189833,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189835,26189836,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189839,26189840,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189843,26189844,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189846,26189847,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189850,26189851,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189852,26189853,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189872,26189873,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189874,26189875,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189878,26189879,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189891,26189892,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189895,26189896,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189901,26189902,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189917,26189918,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189921,26189922,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189925,26189926,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189929,26189930,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189932,26189933,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189941,26189942,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189945,26189946,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189955,26189956,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189957,26189958,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189968,26189969,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189970,26189971,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189975,26189976,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189988,26189989,chr20_26188638_26190348,Rare_cancers_panel
chr20,26189993,26189994,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190005,26190006,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190008,26190009,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190027,26190028,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190029,26190030,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190031,26190032,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190038,26190039,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190043,26190044,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190046,26190047,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190050,26190051,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190062,26190063,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190077,26190078,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190088,26190089,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190092,26190093,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190098,26190099,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190118,26190119,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190123,26190124,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190137,26190138,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190160,26190161,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190164,26190165,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190166,26190167,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190177,26190178,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190190,26190191,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190193,26190194,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190198,26190199,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190201,26190202,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190218,26190219,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190223,26190224,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190234,26190235,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190238,26190239,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190245,26190246,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190261,26190262,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190267,26190268,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190281,26190282,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190283,26190284,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190298,26190299,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190308,26190309,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190310,26190311,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190322,26190323,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190328,26190329,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190336,26190337,chr20_26188638_26190348,Rare_cancers_panel
chr20,26190347,26190348,chr20_26188638_26190348,Rare_cancers_panel
chr17,43974832,43974833,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974840,43974841,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974865,43974866,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974867,43974868,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974869,43974870,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974901,43974902,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974919,43974920,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974921,43974922,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974928,43974929,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974948,43974949,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974953,43974954,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974975,43974976,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974991,43974992,chr17_43974819_43975019,Rare_cancers_panel
chr17,43974994,43974995,chr17_43974819_43975019,Rare_cancers_panel
chr17,43975018,43975019,chr17_43974819_43975019,Rare_cancers_panel
chr17,43973426,43973427,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973434,43973435,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973452,43973453,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973465,43973466,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973484,43973485,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973500,43973501,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973509,43973510,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973522,43973523,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973529,43973530,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973534,43973535,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973543,43973544,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973547,43973548,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973553,43973554,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973555,43973556,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973557,43973558,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973565,43973566,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973570,43973571,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973580,43973581,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973583,43973584,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973586,43973587,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973612,43973613,chr17_43973422_43973622,Rare_cancers_panel
chr17,43973620,43973621,chr17_43973422_43973622,Rare_cancers_panel
chr17,43972727,43972728,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972729,43972730,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972758,43972759,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972762,43972763,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972777,43972778,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972779,43972780,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972786,43972787,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972789,43972790,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972806,43972807,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972808,43972809,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972824,43972825,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972828,43972829,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972855,43972856,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972864,43972865,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972870,43972871,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972873,43972874,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972877,43972878,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972887,43972888,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972891,43972892,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972893,43972894,chr17_43972706_43972906,Rare_cancers_panel
chr17,43972899,43972900,chr17_43972706_43972906,Rare_cancers_panel
chr6,10599368,10599369,chr6_10599359_10599559,Rare_cancers_panel
chr6,10599459,10599460,chr6_10599359_10599559,Rare_cancers_panel
chr6,10599474,10599475,chr6_10599359_10599559,Rare_cancers_panel
chr6,10599487,10599488,chr6_10599359_10599559,Rare_cancers_panel
chr6,10599489,10599490,chr6_10599359_10599559,Rare_cancers_panel
chr6,10599499,10599500,chr6_10599359_10599559,Rare_cancers_panel
chr6,10599509,10599510,chr6_10599359_10599559,Rare_cancers_panel
chr3,25469836,25469837,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469860,25469861,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469866,25469867,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469868,25469869,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469872,25469873,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469877,25469878,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469899,25469900,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469902,25469903,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469914,25469915,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469919,25469920,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469925,25469926,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469986,25469987,chr3_25469754_25470379,Rare_cancers_panel
chr3,25469991,25469992,chr3_25469754_25470379,Rare_cancers_panel
chr3,25470004,25470005,chr3_25469754_25470379,Rare_cancers_panel
chr3,25470085,25470086,chr3_25469754_25470379,Rare_cancers_panel
chr3,25470113,25470114,chr3_25469754_25470379,Rare_cancers_panel
chr3,25470284,25470285,chr3_25469754_25470379,Rare_cancers_panel
chr3,25470290,25470291,chr3_25469754_25470379,Rare_cancers_panel
chr3,25470351,25470352,chr3_25469754_25470379,Rare_cancers_panel
chr3,25470364,25470365,chr3_25469754_25470379,Rare_cancers_panel
chr9,90112786,90112787,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112806,90112807,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112811,90112812,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112819,90112820,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112822,90112823,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112840,90112841,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112842,90112843,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112853,90112854,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112861,90112862,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112866,90112867,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112882,90112883,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112885,90112886,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112902,90112903,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112932,90112933,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112935,90112936,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112938,90112939,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112943,90112944,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112954,90112955,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112957,90112958,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112963,90112964,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112973,90112974,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112980,90112981,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112986,90112987,chr9_90112782_90113022,Rare_cancers_panel
chr9,90112991,90112992,chr9_90112782_90113022,Rare_cancers_panel
chr9,90113000,90113001,chr9_90112782_90113022,Rare_cancers_panel
chr9,90113016,90113017,chr9_90112782_90113022,Rare_cancers_panel
chr9,90113020,90113021,chr9_90112782_90113022,Rare_cancers_panel
chr16,68771035,68771036,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771037,68771038,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771045,68771046,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771051,68771052,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771059,68771060,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771064,68771065,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771073,68771074,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771090,68771091,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771092,68771093,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771112,68771113,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771138,68771139,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771143,68771144,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771150,68771151,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771159,68771160,chr16_68770995_68771194,Rare_cancers_panel
chr16,68771182,68771183,chr16_68770995_68771194,Rare_cancers_panel
chr12,15475470,15475471,chr12_15475470_15475490,Rare_cancers_panel
chr12,15475486,15475487,chr12_15475470_15475490,Rare_cancers_panel
chr12,15475490,15475491,chr12_15475470_15475490,Rare_cancers_panel
chr5,150400040,150400041,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400044,150400045,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400062,150400063,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400069,150400070,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400088,150400089,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400097,150400098,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400099,150400100,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400114,150400115,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400139,150400140,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400142,150400143,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400155,150400156,chr5_150400040_150400179,Rare_cancers_panel
chr5,150400159,150400160,chr5_150400040_150400179,Rare_cancers_panel
chr1,111217593,111217594,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217611,111217612,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217613,111217614,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217620,111217621,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217634,111217635,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217639,111217640,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217641,111217642,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217643,111217644,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217647,111217648,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217653,111217654,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217655,111217656,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217672,111217673,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217679,111217680,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217681,111217682,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217683,111217684,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217687,111217688,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217689,111217690,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217691,111217692,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217696,111217697,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217702,111217703,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217712,111217713,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217715,111217716,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217749,111217750,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217758,111217759,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217782,111217783,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217785,111217786,chr1_111217591_111217791,Rare_cancers_panel
chr1,111217790,111217791,chr1_111217591_111217791,Rare_cancers_panel
chr17,72920501,72920502,chr17_72920498_72920698,Rare_cancers_panel
chr17,72920525,72920526,chr17_72920498_72920698,Rare_cancers_panel
chr17,72920541,72920542,chr17_72920498_72920698,Rare_cancers_panel
chr17,72920566,72920567,chr17_72920498_72920698,Rare_cancers_panel
chr17,72920582,72920583,chr17_72920498_72920698,Rare_cancers_panel
chr17,72920598,72920599,chr17_72920498_72920698,Rare_cancers_panel
chr17,72920653,72920654,chr17_72920498_72920698,Rare_cancers_panel
chr17,72920679,72920680,chr17_72920498_72920698,Rare_cancers_panel
chr10,131265462,131265463,chr10_131265459_131265518,Rare_cancers_panel
chr10,131265468,131265469,chr10_131265459_131265518,Rare_cancers_panel
chr10,131265470,131265471,chr10_131265459_131265518,Rare_cancers_panel
chr10,131265475,131265476,chr10_131265459_131265518,Rare_cancers_panel
chr10,131265494,131265495,chr10_131265459_131265518,Rare_cancers_panel
chr10,131265496,131265497,chr10_131265459_131265518,Rare_cancers_panel
chr10,131265507,131265508,chr10_131265459_131265518,Rare_cancers_panel
chr10,131265514,131265515,chr10_131265459_131265518,Rare_cancers_panel
chr20,21686376,21686377,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686378,21686379,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686382,21686383,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686412,21686413,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686415,21686416,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686418,21686419,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686433,21686434,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686437,21686438,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686443,21686444,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686445,21686446,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686450,21686451,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686456,21686457,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686458,21686459,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686465,21686466,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686467,21686468,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686478,21686479,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686480,21686481,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686489,21686490,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686492,21686493,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686494,21686495,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686501,21686502,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686508,21686509,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686512,21686513,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686534,21686535,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686536,21686537,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686539,21686540,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686542,21686543,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686545,21686546,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686548,21686549,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686562,21686563,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686569,21686570,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686572,21686573,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686584,21686585,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686593,21686594,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686602,21686603,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686605,21686606,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686620,21686621,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686625,21686626,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686629,21686630,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686645,21686646,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686649,21686650,chr20_21686354_21686684,Rare_cancers_panel
chr20,21686663,21686664,chr20_21686354_21686684,Rare_cancers_panel
chr14,101290680,101290681,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290689,101290690,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290692,101290693,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290704,101290705,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290717,101290718,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290747,101290748,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290794,101290795,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290808,101290809,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290810,101290811,chr14_101290671_101290830,Rare_cancers_panel
chr14,101290818,101290819,chr14_101290671_101290830,Rare_cancers_panel
chr20,43597013,43597014,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597020,43597021,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597057,43597058,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597067,43597068,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597073,43597074,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597222,43597223,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597226,43597227,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597248,43597249,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597500,43597501,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597556,43597557,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597630,43597631,chr20_43597001_43597650,Rare_cancers_panel
chr20,43597645,43597646,chr20_43597001_43597650,Rare_cancers_panel
chrX,6750905,6750906,chrX_6750901_6751650,Rare_cancers_panel
chrX,6750910,6750911,chrX_6750901_6751650,Rare_cancers_panel
chrX,6750955,6750956,chrX_6750901_6751650,Rare_cancers_panel
chrX,6750966,6750967,chrX_6750901_6751650,Rare_cancers_panel
chrX,6750998,6750999,chrX_6750901_6751650,Rare_cancers_panel
chrX,6751014,6751015,chrX_6750901_6751650,Rare_cancers_panel
chrX,6751034,6751035,chrX_6750901_6751650,Rare_cancers_panel
chrX,6751065,6751066,chrX_6750901_6751650,Rare_cancers_panel
chrX,6751073,6751074,chrX_6750901_6751650,Rare_cancers_panel
chrX,6751136,6751137,chrX_6750901_6751650,Rare_cancers_panel
chrX,6751261,6751262,chrX_6750901_6751650,Rare_cancers_panel
chrX,6751368,6751369,chrX_6750901_6751650,Rare_cancers_panel
chr22,21268458,21268459,chr22_21268451_21269450,Rare_cancers_panel
chr22,21268466,21268467,chr22_21268451_21269450,Rare_cancers_panel
chr22,21268489,21268490,chr22_21268451_21269450,Rare_cancers_panel
chr22,21268511,21268512,chr22_21268451_21269450,Rare_cancers_panel
chr22,21268536,21268537,chr22_21268451_21269450,Rare_cancers_panel
chr22,21268607,21268608,chr22_21268451_21269450,Rare_cancers_panel
chr22,21268609,21268610,chr22_21268451_21269450,Rare_cancers_panel
chr22,21268687,21268688,chr22_21268451_21269450,Rare_cancers_panel
chr22,21269037,21269038,chr22_21268451_21269450,Rare_cancers_panel
chr22,21269062,21269063,chr22_21268451_21269450,Rare_cancers_panel
chr22,21269144,21269145,chr22_21268451_21269450,Rare_cancers_panel
chr22,21269264,21269265,chr22_21268451_21269450,Rare_cancers_panel
chr22,21269405,21269406,chr22_21268451_21269450,Rare_cancers_panel
chr22,21269415,21269416,chr22_21268451_21269450,Rare_cancers_panel
chr3,129324303,129324304,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324308,129324309,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324315,129324316,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324324,129324325,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324328,129324329,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324336,129324337,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324338,129324339,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324343,129324344,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324345,129324346,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324362,129324363,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324366,129324367,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324383,129324384,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324389,129324390,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324403,129324404,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324413,129324414,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324426,129324427,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324429,129324430,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324431,129324432,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324436,129324437,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324438,129324439,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324441,129324442,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324445,129324446,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324447,129324448,chr3_129324301_129325300,Rare_cancers_panel
chr3,129324477,129324478,chr3_129324301_129325300,Rare_cancers_panel
